concurrency,deployment_name,input_sequence_length_avg,output_sequence_length_avg,time_to_first_token_avg,time_to_first_token_min,time_to_first_token_max,time_to_first_token_p50,time_to_first_token_p90,time_to_first_token_p95,time_to_first_token_p99,time_to_first_token_std,inter_token_latency_avg,inter_token_latency_min,inter_token_latency_max,inter_token_latency_p50,inter_token_latency_p90,inter_token_latency_p95,inter_token_latency_p99,inter_token_latency_std,request_latency_avg,request_latency_min,request_latency_max,request_latency_p50,request_latency_p90,request_latency_p95,request_latency_p99,request_latency_std,request_throughput_avg,output_token_throughput_avg,output_token_throughput_per_user_avg,output_token_throughput_per_user_min,output_token_throughput_per_user_max,output_token_throughput_per_user_p50,output_token_throughput_per_user_p90,output_token_throughput_per_user_p95,output_token_throughput_per_user_p99,output_token_throughput_per_user_std,output_token_count_avg,output_token_count_min,output_token_count_max,output_token_count_p50,output_token_count_p90,output_token_count_p95,output_token_count_p99,output_token_count_std,benchmark_duration_avg,end_time,error_isl_avg,error_isl_max,error_isl_min,error_isl_p50,error_isl_p90,error_isl_p95,error_isl_p99,error_isl_std,error_request_count_avg,error_summary_count,input_config_cli_command,input_sequence_length_max,input_sequence_length_min,input_sequence_length_p50,input_sequence_length_p90,input_sequence_length_p95,input_sequence_length_p99,input_sequence_length_std,inter_chunk_latency_avg,inter_chunk_latency_max,inter_chunk_latency_min,inter_chunk_latency_p50,inter_chunk_latency_p90,inter_chunk_latency_p95,inter_chunk_latency_p99,inter_chunk_latency_std,max_response_timestamp_avg,min_request_timestamp_avg,output_sequence_length_max,output_sequence_length_min,output_sequence_length_p50,output_sequence_length_p90,output_sequence_length_p95,output_sequence_length_p99,output_sequence_length_std,request_count_avg,start_time,time_to_second_token_avg,time_to_second_token_max,time_to_second_token_min,time_to_second_token_p50,time_to_second_token_p90,time_to_second_token_p95,time_to_second_token_p99,time_to_second_token_std,total_error_isl_avg,total_isl_avg,total_osl_avg,total_output_tokens_avg,was_cancelled
380,4a,5000.0565789473685,99.99736842105263,2642.559911469737,51.220724999999995,8012.190009,1269.1366645,6743.4250925,7354.327936799999,7891.779022039999,2512.514478308895,56.16419222451728,24.305277363636364,127.84584892929293,50.99100076262626,94.30869324570708,107.16516457424241,121.5704906330303,24.459671984652754,8202.600819586842,3458.5712559999997,12846.486507,8209.547623499999,12785.043202899999,12836.108145749999,12842.16521319,3690.9817108707684,44.98905344820689,4498.786952574773,21.216683201967395,7.821919979217041,41.14332805336017,19.611303672453225,34.80652949841937,37.73340915260494,39.70053266278394,8.684020892789754,99.99736842105263,98.0,102.0,100.0,100.0,100.0,100.0,0.16220007480247345,16.892998224,2025-11-13T23:25:29.702441,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 380 --output-tokens-mean 100 --request-count 760 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c380""",5002.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.24215888994178872,57.04761705055891,7923.104848,0.006353,26.580233999999997,32.3962257,36.95199769999999,1063.4871254299157,306.68050947603047,1.7631051296983258e+18,1.7631051128053276e+18,102.0,98.0,100.0,100.0,100.0,100.0,0.16220007480247345,760.0,2025-11-13T23:25:12.777997,1935.481183869737,7923.104848,12.767272,1117.324594,5490.4714341,6505.82961805,7507.734635599999,2082.149316475709,,3800043.0,75998.0,75998.0,False
390,4a,5000.039743589744,99.98717948717949,2919.8245865897434,62.872499,8560.5289,1643.9982645,7152.593549600001,7726.4519805499995,8440.08560126,2535.0288417198726,55.028717884959036,21.307438818181815,134.13637577777777,48.00895480808081,97.11416684141413,111.4897933611111,128.05141449484847,26.800647300036232,8367.002311929487,2996.9256619999996,13426.617626,8732.2739205,13373.1727515,13405.348773299998,13421.086161969999,3803.7367868449655,44.342450295099795,4433.676536557477,22.512817216677814,7.455099291311468,46.93196627398932,20.829449329895063,35.332012288881145,41.36866086137329,46.81761337326642,9.990560133211854,99.98717948717949,97.0,101.0,100.0,100.0,100.0,100.0,0.20214172126668975,17.590367578000002,2025-11-13T23:26:00.771676,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 390 --output-tokens-mean 100 --request-count 780 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c390""",5001.0,5000.0,5000.0,5000.0,5000.0,5001.0,0.19535617936958885,56.552623795620924,8417.474361999999,0.006814,27.284661,33.4010742,38.1310933,1042.9727126500004,325.32507163022547,1.7631051607607498e+18,1.7631051431703823e+18,101.0,97.0,100.0,100.0,100.0,100.0,0.20214172126668975,780.0,2025-11-13T23:25:43.144452,2056.446884710256,8417.474361999999,0.00937,1095.914556,5788.142336900001,6882.327988649995,7867.349755450006,2193.0101962628723,,3900031.0,77990.0,77990.0,False
400,4a,5000.07375,99.995,2635.41328728,74.970561,8255.642200999999,1102.5174685,6757.1598953,7269.669393049996,8002.4705644099995,2566.0059160774385,57.88572221890572,23.635302636363637,134.287309020202,52.62996845454545,97.32095937272729,109.57769674292928,125.9955514479798,25.622938819159117,8365.742290095,2765.5013839999997,13454.329168,8462.6684955,13414.070490799999,13441.436062649998,13450.47081399,3852.0421758652424,45.12658088717925,4512.4324558134895,20.745047431340087,7.446720075756088,42.30959152016396,19.0005824641755,33.53505742828677,36.1145932550513,42.24996795214927,8.68214018210925,99.995,99.0,101.0,100.0,100.0,100.0,100.0,0.11169153951844338,17.727910785000002,2025-11-13T23:26:31.906554,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 400 --output-tokens-mean 100 --request-count 800 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c400""",5002.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.2798409146282938,59.144914813144275,8055.181769999999,0.006652,29.194967,33.28962739999999,39.18721339999997,931.6382228799516,295.8186528207524,1.7631051918983416e+18,1.7631051741704307e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.11169153951844338,800.0,2025-11-13T23:26:14.143821,1766.40361427125,8055.181769999999,14.190218,759.0779715,5356.5106763,6389.275881399998,7455.463091389998,2078.8672990426203,,4000059.0,79996.0,79996.0,False
410,4a,5000.032926829268,100.0,2934.7236541207317,134.92022699999998,8954.83793,1360.2928705,7382.091013700001,7866.155782399999,8504.86916033999,2716.8804519342575,58.82815520576775,26.809386878787876,133.4253042323232,52.634132106060605,97.67416436969697,109.90606471515149,126.02443281111107,24.672403870468965,8758.800513037806,3740.3538209999997,13373.867311999998,8934.830243,13314.640007799999,13357.546118749999,13368.64644692,3718.994717476422,45.22237114639632,4522.237114639632,19.776180492564382,7.494830202963426,37.30036813304447,18.999078354491,30.530180817254053,32.040887150632194,34.9155842386599,7.194093122102453,100.0,98.0,102.0,100.0,100.0,100.0,100.0,0.178065485350673,18.132618419,2025-11-13T23:27:03.464438,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 410 --output-tokens-mean 100 --request-count 820 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c410""",5002.0,5000.0,5000.0,5000.0,5000.0,5001.8099999999995,0.23193506137456774,60.55438934296981,8834.790115,0.006901,29.847713,32.5124886,40.79268729999999,808.9950562199994,316.93825960254514,1.763105223455292e+18,1.7631052053226734e+18,102.0,98.0,100.0,100.0,100.0,100.0,0.178065485350673,820.0,2025-11-13T23:26:45.294631,2008.38880912439,8834.790115,19.878529,1030.6372325,5711.971968899999,6916.402260249999,8031.731760979995,2186.0992300345124,,4100027.0,82000.0,82000.0,False
420,4a,5000.045238095238,99.98928571428571,2982.3929696845235,137.38951699999998,8599.787332,1673.2465224999999,7297.0701065,7835.991898899998,8438.09172489,2638.04699664086,58.81954224678915,26.037611757575757,140.88762256565656,54.18071514141414,99.08856995858585,111.28413071161616,130.19158116626264,25.222098819121342,8804.524838279762,3205.1404909999997,14104.394605,8979.808879,14067.7787792,14089.16377885,14097.18662676,3693.1150614104076,45.78208699188698,4577.718176828071,19.967704291805735,7.097855594333555,38.40598013790745,18.456764066346413,31.53417383979898,33.40682441392256,37.39326939922467,7.6273270051309545,99.98928571428571,98.0,102.0,100.0,100.0,100.0,100.0,0.17896385451953642,18.347787425,2025-11-13T23:27:35.312229,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 420 --output-tokens-mean 100 --request-count 840 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c420""",5002.0,5000.0,5000.0,5000.0,5000.0,5001.0,0.24947791290000665,60.57959580849746,8499.689702,0.0066619999999999995,29.549234,32.0733562,42.25755545,921.01124226,317.33285719680157,1.7631052553081e+18,1.7631052369603128e+18,102.0,98.0,100.0,100.0,100.0,100.0,0.17896385451953642,840.0,2025-11-13T23:27:16.931891,1965.257938620238,8499.689702,0.008073,1004.9849825,5829.153093,6854.44250605,7871.59363577,2179.8957478830334,,4200038.0,83991.0,83991.0,False
430,4a,5000.032558139535,99.99767441860465,2960.527580182558,138.272583,8692.835543,1544.8471809999999,7376.6521585,8001.1989641499995,8607.33473567,2702.435821847528,59.278561528141125,24.39470595959596,138.02975246464646,52.2686443030303,99.98823525555558,114.30812314191918,130.37431590454543,25.905678541835886,8828.876763374417,3798.7855059999997,13848.598616,8651.484943,13789.884898,13832.3772077,13844.89454294,3771.0489683414285,46.676019307096844,4667.493381827575,19.987595092781053,7.244814847118775,40.99250065388214,19.131934838851457,31.186207759326923,36.95041043403674,39.158170768802,7.949134726481601,99.99767441860465,98.0,102.0,100.0,100.0,100.0,100.0,0.15248083690963263,18.42487883,2025-11-13T23:28:07.151129,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 430 --output-tokens-mean 100 --request-count 860 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c430""",5001.0,5000.0,5000.0,5000.0,5000.0,5001.0,0.1774770607287341,61.10347358821464,8649.52497,0.006925,29.5780435,37.491075699999996,39.991406399999995,1088.3347428299999,319.3799354938546,1.7631052871408453e+18,1.7631052687159665e+18,102.0,98.0,100.0,100.0,100.0,100.0,0.15248083690963263,860.0,2025-11-13T23:27:48.687332,1928.6367798476742,8649.52497,0.008442999999999999,1044.4315239999999,5724.6098313,6924.426061149999,8068.915929599999,2188.7990031184677,,4300028.0,85998.0,85998.0,False
440,4a,5000.0,99.99204545454545,3012.7160978613633,57.760895,8723.832606,1446.1969219999999,7563.476581299999,8040.31846675,8603.474013309999,2754.300500934893,59.51425500249831,27.284237191919193,133.6510254141414,51.84169227272727,98.99406848484848,110.96833359545452,125.5803661339394,24.25357230255876,8904.205732392045,4206.794232,13385.672738,9028.629611,13351.687133399999,13371.931342299999,13382.75348191,3683.370809552803,47.00067730000222,4699.693860976245,19.391117202942993,7.48217229835179,36.65119874768466,19.289493767670717,29.901585833899052,33.36022240181245,35.562652859992475,6.940308769705531,99.99204545454545,99.0,101.0,100.0,100.0,100.0,100.0,0.11152006638543384,18.723134443000003,2025-11-13T23:28:39.320740,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 440 --output-tokens-mean 100 --request-count 880 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c440""",5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,60.52075968466701,8903.884151999999,0.006715,29.715605,33.0081694,39.42696000000003,1055.67783196,323.3646204183958,1.7631053193151196e+18,1.7631053005919852e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.11152006638543384,880.0,2025-11-13T23:28:20.562764,2064.1778462840907,8903.884151999999,0.009495,1412.3512274999998,5656.8318766,6950.1086047,8044.242904670001,2157.4608017448886,,4400000.0,87993.0,87993.0,False
450,4a,5000.06,100.0,3609.138089401111,143.327567,9048.546847,2785.9538789999997,7601.3244615,8072.46326375,8768.513756209999,2405.1382239841723,57.49353556287804,30.233169767676767,132.45739030303028,51.520977969696965,92.59410556464647,105.58740295404033,121.42944537393936,22.227310685966756,9300.896161824443,4829.421975,13415.768078,9328.296408,13108.7957071,13398.995135549998,13409.36157831,2708.7603878227706,47.05405261752774,4705.405261752774,19.74394856523551,7.549597630696507,33.07625391860603,19.409569450451738,29.542254588808504,31.453925732069838,32.59959755294364,6.552163273810902,100.0,99.0,102.0,100.0,100.0,100.0,100.0,0.14907119849998599,19.126939125,2025-11-13T23:29:11.865012,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 450 --output-tokens-mean 100 --request-count 900 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c450""",5002.0,5000.0,5000.0,5000.0,5000.0,5002.0,0.2803965445975079,58.608098773294124,8903.136177,1.4174689999999999,30.5857885,32.9262596,35.43482294999997,519.4258183400027,330.74703900302103,1.7631053518530796e+18,1.7631053327261407e+18,102.0,99.0,100.0,100.0,100.0,100.0,0.14907119849998599,900.0,2025-11-13T23:28:52.694530,2449.1325710166666,8903.136177,31.040357999999998,1913.7535854999999,5824.861754199999,7202.780811999999,8230.799148,2124.061012979584,,4500054.0,90000.0,90000.0,False
460,4a,5000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-13T23:29:26.394995,5000.046739130435,5001.0,5000.0,5000.0,5000.0,5000.0,5001.0,0.2110795682224667,920.0,1,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 460 --output-tokens-mean 100 --request-count 920 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c460""",,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-13T23:29:26.264257,,,,,,,,,4600043.0,,,,False
470,4a,5000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-13T23:29:42.074809,5000.039361702127,5001.0,5000.0,5000.0,5000.0,5000.0,5001.0,0.19445400107293492,940.0,1,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 470 --output-tokens-mean 100 --request-count 940 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c470""",,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-13T23:29:41.960358,,,,,,,,,4700037.0,,,,False
480,4a,5000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-13T23:29:57.394757,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,960.0,1,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 480 --output-tokens-mean 100 --request-count 960 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c480""",,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-13T23:29:57.274409,,,,,,,,,4800000.0,,,,False
490,4a,5000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-13T23:30:12.687790,5000.059183673469,5001.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.23596814671488323,980.0,1,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 490 --output-tokens-mean 100 --request-count 980 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c490""",,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-13T23:30:12.568917,,,,,,,,,4900058.0,,,,False
500,4a,5000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-13T23:30:28.124044,5000.056,5002.0,5000.0,5000.0,5000.0,5000.0,5002.0,0.3014365604899312,1000.0,1,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 500 --output-tokens-mean 100 --request-count 1000 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c500""",,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-13T23:30:27.984929,,,,,,,,,5000056.0,,,,False
